Algoritmo,ID_VETOR,NumeroEntradas,Tempo,TipoEntrada
BetterBubbleSort,14,32179,1.2528614,Aleatória
BetterBubbleSort,14,38629,1.781667,Aleatória
BetterBubbleSort,14,46373,2.6145586,Aleatória
BetterBubbleSort,14,55668,4.045007,Aleatória
BetterBubbleSort,14,66827,5.9478577,Aleatória
BetterBubbleSort,14,80223,8.6730708,Aleatória
BetterBubbleSort,14,96304,12.4045723,Aleatória
BetterBubbleSort,14,115609,17.6106143,Aleatória
BetterBubbleSort,14,138784,25.2179256,Aleatória
BetterBubbleSort,14,166604,37.2579151,Aleatória
BetterBubbleSort,14,200000,52.0580482,Aleatória
BetterBubbleSort,15,1,0.000179,Aleatória
BetterBubbleSort,15,2,1.8e-06,Aleatória
BetterBubbleSort,15,3,9e-07,Aleatória
BetterBubbleSort,15,4,9e-07,Aleatória
BetterBubbleSort,15,6,1.2e-06,Aleatória
BetterBubbleSort,15,7,9e-07,Aleatória
BetterBubbleSort,15,10,1.1e-06,Aleatória
BetterBubbleSort,15,13,1.1e-06,Aleatória
BetterBubbleSort,15,18,1.1e-06,Aleatória
BetterBubbleSort,15,24,1.4e-06,Aleatória
BetterBubbleSort,15,32,2.5e-06,Aleatória
BetterBubbleSort,15,42,3.5e-06,Aleatória
BetterBubbleSort,15,56,4.8e-06,Aleatória
BetterBubbleSort,15,75,5.6e-06,Aleatória
BetterBubbleSort,15,100,8.5e-06,Aleatória
BetterBubbleSort,15,133,1.36e-05,Aleatória
BetterBubbleSort,15,178,2.2e-05,Aleatória
BetterBubbleSort,15,237,3.71e-05,Aleatória
BetterBubbleSort,15,316,5.96e-05,Aleatória
BetterBubbleSort,15,422,0.0001004,Aleatória
BetterBubbleSort,15,562,0.0001683,Aleatória
BetterBubbleSort,15,750,0.0002868,Aleatória
BetterBubbleSort,15,1000,0.0004903,Aleatória
BetterBubbleSort,15,1200,0.0007353,Aleatória
BetterBubbleSort,15,1441,0.0009729,Aleatória
BetterBubbleSort,15,1730,0.0013858,Aleatória
BetterBubbleSort,15,2077,0.0020205,Aleatória
BetterBubbleSort,15,2493,0.0027646,Aleatória
BetterBubbleSort,15,2993,0.0040443,Aleatória
BetterBubbleSort,15,3593,0.0057322,Aleatória
BetterBubbleSort,15,4313,0.0081746,Aleatória
BetterBubbleSort,15,5177,0.0119243,Aleatória
BetterBubbleSort,15,6215,0.0176463,Aleatória
BetterBubbleSort,15,7461,0.0263879,Aleatória
BetterBubbleSort,15,8957,0.0411826,Aleatória
BetterBubbleSort,15,10752,0.0665829,Aleatória
BetterBubbleSort,15,12907,0.1347287,Aleatória
BetterBubbleSort,15,15495,0.2200153,Aleatória
BetterBubbleSort,15,18601,0.3165038999999999,Aleatória
BetterBubbleSort,15,22330,0.5008197,Aleatória
BetterBubbleSort,15,26806,0.7514399,Aleatória
BetterBubbleSort,15,32179,1.1496883,Aleatória
BetterBubbleSort,15,38629,1.715112,Aleatória
BetterBubbleSort,15,46373,2.6000873,Aleatória
BetterBubbleSort,15,55668,3.8676512,Aleatória
BetterBubbleSort,15,66827,5.4363398,Aleatória
BetterBubbleSort,15,80223,7.9800523,Aleatória
BetterBubbleSort,15,96304,11.9531736,Aleatória
BetterBubbleSort,15,115609,17.4980179,Aleatória
BetterBubbleSort,15,138784,25.4290896,Aleatória
BetterBubbleSort,15,166604,36.0966745,Aleatória
BetterBubbleSort,15,200000,52.8987246,Aleatória
BetterBubbleSort,16,1,3.1e-06,Aleatória
BetterBubbleSort,16,2,1e-06,Aleatória
BetterBubbleSort,16,3,8e-07,Aleatória
BetterBubbleSort,16,4,8e-07,Aleatória
BetterBubbleSort,16,6,9e-07,Aleatória
BetterBubbleSort,16,7,1.1e-06,Aleatória
BetterBubbleSort,16,10,1e-06,Aleatória
BetterBubbleSort,16,13,1.1e-06,Aleatória
BetterBubbleSort,16,18,1.2e-06,Aleatória
BetterBubbleSort,16,24,1.7e-06,Aleatória
BetterBubbleSort,16,32,2.7e-06,Aleatória
BetterBubbleSort,16,42,2.5e-06,Aleatória
BetterBubbleSort,16,56,3.6e-06,Aleatória
BetterBubbleSort,16,75,5.9e-06,Aleatória
BetterBubbleSort,16,100,8.4e-06,Aleatória
BetterBubbleSort,16,133,1.27e-05,Aleatória
BetterBubbleSort,16,178,2.11e-05,Aleatória
BetterBubbleSort,16,237,3.7e-05,Aleatória
BetterBubbleSort,16,316,6.09e-05,Aleatória
BetterBubbleSort,16,422,0.0001087,Aleatória
BetterBubbleSort,16,562,0.0001733,Aleatória
BetterBubbleSort,16,750,0.0002872,Aleatória
BetterBubbleSort,16,1000,0.0004886,Aleatória
BetterBubbleSort,16,1200,0.0006864,Aleatória
BetterBubbleSort,16,1441,0.0009645,Aleatória
BetterBubbleSort,16,1730,0.0014031,Aleatória
BetterBubbleSort,16,2077,0.0019105,Aleatória
BetterBubbleSort,16,2493,0.0027872,Aleatória
BetterBubbleSort,16,2993,0.0040263,Aleatória
BetterBubbleSort,16,3593,0.0057473,Aleatória
BetterBubbleSort,16,4313,0.0083646,Aleatória
BetterBubbleSort,16,5177,0.0119899,Aleatória
BetterBubbleSort,16,6215,0.0175586,Aleatória
BetterBubbleSort,16,7461,0.0261725,Aleatória
BetterBubbleSort,16,8957,0.0409959,Aleatória
BetterBubbleSort,16,10752,0.0663744,Aleatória
BetterBubbleSort,16,12907,0.1169768,Aleatória
BetterBubbleSort,16,15495,0.1999938,Aleatória
BetterBubbleSort,16,18601,0.3197368,Aleatória
BetterBubbleSort,16,22330,0.4896857999999999,Aleatória
BetterBubbleSort,16,26806,0.7826957999999999,Aleatória
BetterBubbleSort,16,32179,1.1486538,Aleatória
BetterBubbleSort,16,38629,1.748519,Aleatória
BetterBubbleSort,16,46373,2.6048224,Aleatória
BetterBubbleSort,16,55668,3.8214453,Aleatória
BetterBubbleSort,16,66827,5.5911777,Aleatória
BetterBubbleSort,16,80223,8.1689318,Aleatória
BetterBubbleSort,16,96304,12.0294424,Aleatória
BetterBubbleSort,16,115609,16.9821363,Aleatória
BetterBubbleSort,16,138784,24.5582272,Aleatória
BetterBubbleSort,16,166604,35.7241234,Aleatória
BetterBubbleSort,16,200000,52.0773222,Aleatória
BetterBubbleSort,17,1,2.8e-06,Aleatória
BetterBubbleSort,17,2,0.0001473,Aleatória
BetterBubbleSort,17,3,1e-06,Aleatória
BetterBubbleSort,17,4,8e-07,Aleatória
BetterBubbleSort,17,6,1.2e-06,Aleatória
BetterBubbleSort,17,7,9e-07,Aleatória
BetterBubbleSort,17,10,1e-06,Aleatória
BetterBubbleSort,17,13,1.1e-06,Aleatória
BetterBubbleSort,17,18,1.3e-06,Aleatória
BetterBubbleSort,17,24,2.4e-06,Aleatória
BetterBubbleSort,17,32,2e-06,Aleatória
BetterBubbleSort,17,42,2.5e-06,Aleatória
BetterBubbleSort,17,56,3.4e-06,Aleatória
BetterBubbleSort,17,75,5.6e-06,Aleatória
BetterBubbleSort,17,100,9.1e-06,Aleatória
BetterBubbleSort,17,133,1.46e-05,Aleatória
BetterBubbleSort,17,178,2.28e-05,Aleatória
BetterBubbleSort,17,237,3.48e-05,Aleatória
BetterBubbleSort,17,316,5.73e-05,Aleatória
BetterBubbleSort,17,422,0.0001031,Aleatória
BetterBubbleSort,17,562,0.0001841,Aleatória
BetterBubbleSort,17,750,0.0003046,Aleatória
BetterBubbleSort,17,1000,0.0005284,Aleatória
BetterBubbleSort,17,1200,0.0007292,Aleatória
BetterBubbleSort,17,1441,0.0010613,Aleatória
BetterBubbleSort,17,1730,0.0014404,Aleatória
BetterBubbleSort,17,2077,0.0019427,Aleatória
BetterBubbleSort,17,2493,0.0029007,Aleatória
BetterBubbleSort,17,2993,0.0052814,Aleatória
BetterBubbleSort,17,3593,0.0067388,Aleatória
BetterBubbleSort,17,4313,0.0099345,Aleatória
BetterBubbleSort,17,5177,0.0120662,Aleatória
BetterBubbleSort,17,6215,0.0179758,Aleatória
BetterBubbleSort,17,7461,0.0265597,Aleatória
BetterBubbleSort,17,8957,0.0408664,Aleatória
BetterBubbleSort,17,10752,0.0659603,Aleatória
BetterBubbleSort,17,12907,0.1141734,Aleatória
BetterBubbleSort,17,15495,0.1937754,Aleatória
BetterBubbleSort,17,18601,0.3323934,Aleatória
BetterBubbleSort,17,22330,0.5204458000000001,Aleatória
BetterBubbleSort,17,26806,0.7940402,Aleatória
BetterBubbleSort,17,32179,1.1620692,Aleatória
BetterBubbleSort,17,38629,1.73271,Aleatória
BetterBubbleSort,17,46373,2.5920034,Aleatória
BetterBubbleSort,17,55668,3.8226466,Aleatória
BetterBubbleSort,17,66827,5.504006,Aleatória
BetterBubbleSort,17,80223,8.1303044,Aleatória
BetterBubbleSort,17,96304,11.9438255,Aleatória
BetterBubbleSort,17,115609,17.3841298,Aleatória
BetterBubbleSort,17,138784,24.9684122,Aleatória
BetterBubbleSort,17,166604,37.0712054,Aleatória
BetterBubbleSort,17,200000,53.4775288,Aleatória
BetterBubbleSort,18,1,3.7e-06,Aleatória
BetterBubbleSort,18,2,1.1e-06,Aleatória
BetterBubbleSort,18,3,9e-07,Aleatória
BetterBubbleSort,18,4,0.0001846,Aleatória
BetterBubbleSort,18,6,1.2e-06,Aleatória
BetterBubbleSort,18,7,1.7e-06,Aleatória
BetterBubbleSort,18,10,1.1e-06,Aleatória
BetterBubbleSort,18,13,1.1e-06,Aleatória
BetterBubbleSort,18,18,1.4e-06,Aleatória
BetterBubbleSort,18,24,1.8e-06,Aleatória
BetterBubbleSort,18,32,2.2e-06,Aleatória
BetterBubbleSort,18,42,2.8e-06,Aleatória
BetterBubbleSort,18,56,3.6e-06,Aleatória
BetterBubbleSort,18,75,5.4e-06,Aleatória
BetterBubbleSort,18,100,9.4e-06,Aleatória
BetterBubbleSort,18,133,1.46e-05,Aleatória
BetterBubbleSort,18,178,2.32e-05,Aleatória
BetterBubbleSort,18,237,3.74e-05,Aleatória
BetterBubbleSort,18,316,6.66e-05,Aleatória
BetterBubbleSort,18,422,0.0001052,Aleatória
BetterBubbleSort,18,562,0.0001763,Aleatória
BetterBubbleSort,18,750,0.0002884,Aleatória
BetterBubbleSort,18,1000,0.0005067,Aleatória
BetterBubbleSort,18,1200,0.0006936,Aleatória
BetterBubbleSort,18,1441,0.0009983,Aleatória
BetterBubbleSort,18,1730,0.0014174,Aleatória
BetterBubbleSort,18,2077,0.0020749,Aleatória
BetterBubbleSort,18,2493,0.0029505,Aleatória
BetterBubbleSort,18,2993,0.0040702,Aleatória
BetterBubbleSort,18,3593,0.0060714,Aleatória
BetterBubbleSort,18,4313,0.0084772,Aleatória
BetterBubbleSort,18,5177,0.0136353,Aleatória
BetterBubbleSort,18,6215,0.0195171,Aleatória
BetterBubbleSort,18,7461,0.0294129,Aleatória
BetterBubbleSort,18,8957,0.0457869,Aleatória
BetterBubbleSort,18,10752,0.0720986,Aleatória
BetterBubbleSort,18,12907,0.1194501,Aleatória
BetterBubbleSort,18,15495,0.1969592999999999,Aleatória
BetterBubbleSort,18,18601,0.3289729,Aleatória
BetterBubbleSort,18,22330,0.521312,Aleatória
BetterBubbleSort,18,26806,0.7875068000000001,Aleatória
BetterBubbleSort,18,32179,1.2077159,Aleatória
BetterBubbleSort,18,38629,1.7850278,Aleatória
BetterBubbleSort,18,46373,2.642233,Aleatória
BetterBubbleSort,18,55668,3.8936455,Aleatória
BetterBubbleSort,18,66827,5.7164954,Aleatória
BetterBubbleSort,18,80223,8.0979358,Aleatória
BetterBubbleSort,18,96304,11.9737103,Aleatória
BetterBubbleSort,18,115609,17.2671626,Aleatória
BetterBubbleSort,18,138784,25.1926767,Aleatória
BetterBubbleSort,18,166604,36.741518,Aleatória
BetterBubbleSort,18,200000,53.732877,Aleatória
BetterBubbleSort,19,1,4e-06,Aleatória
BetterBubbleSort,19,2,2.2e-06,Aleatória
BetterBubbleSort,19,3,2.75e-05,Aleatória
BetterBubbleSort,19,4,1.1e-06,Aleatória
BetterBubbleSort,19,6,1.1e-06,Aleatória
BetterBubbleSort,19,7,9e-07,Aleatória
BetterBubbleSort,19,10,1e-06,Aleatória
BetterBubbleSort,19,13,1.3e-06,Aleatória
BetterBubbleSort,19,18,1.5e-06,Aleatória
BetterBubbleSort,19,24,1.8e-06,Aleatória
BetterBubbleSort,19,32,2.1e-06,Aleatória
BetterBubbleSort,19,42,2.9e-06,Aleatória
BetterBubbleSort,19,56,4e-06,Aleatória
BetterBubbleSort,19,75,5.8e-06,Aleatória
BetterBubbleSort,19,100,8.6e-06,Aleatória
BetterBubbleSort,19,133,1.55e-05,Aleatória
BetterBubbleSort,19,178,2.39e-05,Aleatória
BetterBubbleSort,19,237,3.94e-05,Aleatória
BetterBubbleSort,19,316,6.95e-05,Aleatória
BetterBubbleSort,19,422,0.0002772,Aleatória
BetterBubbleSort,19,562,0.0001957,Aleatória
BetterBubbleSort,19,750,0.0002885,Aleatória
BetterBubbleSort,19,1000,0.0004991,Aleatória
BetterBubbleSort,19,1200,0.0008509,Aleatória
BetterBubbleSort,19,1441,0.0009892,Aleatória
BetterBubbleSort,19,1730,0.0014365,Aleatória
BetterBubbleSort,19,2077,0.0026024,Aleatória
BetterBubbleSort,19,2493,0.0028185,Aleatória
BetterBubbleSort,19,2993,0.0044444,Aleatória
BetterBubbleSort,19,3593,0.0061687,Aleatória
BetterBubbleSort,19,4313,0.0082945,Aleatória
BetterBubbleSort,19,5177,0.0120135,Aleatória
BetterBubbleSort,19,6215,0.0186318,Aleatória
BetterBubbleSort,19,7461,0.0272933,Aleatória
BetterBubbleSort,19,8957,0.0415325,Aleatória
BetterBubbleSort,19,10752,0.0704391,Aleatória
BetterBubbleSort,19,12907,0.1190936,Aleatória
BetterBubbleSort,19,15495,0.1968775,Aleatória
BetterBubbleSort,19,18601,0.3358745,Aleatória
BetterBubbleSort,19,22330,0.5175638,Aleatória
BetterBubbleSort,19,26806,0.7785618,Aleatória
BetterBubbleSort,19,32179,1.1714408,Aleatória
BetterBubbleSort,19,38629,1.7815335,Aleatória
BetterBubbleSort,19,46373,2.6418839,Aleatória
BetterBubbleSort,19,55668,3.8503605,Aleatória
BetterBubbleSort,19,66827,5.7491356,Aleatória
BetterBubbleSort,19,80223,8.2947883,Aleatória
BetterBubbleSort,19,96304,11.8901009,Aleatória
BetterBubbleSort,19,115609,17.7337535,Aleatória
BetterBubbleSort,19,138784,25.4785182,Aleatória
BetterBubbleSort,19,166604,36.8989541,Aleatória
BetterBubbleSort,19,200000,52.5129736,Aleatória
BetterBubbleSort,20,1,3.4e-06,Aleatória
BetterBubbleSort,20,2,1.5e-06,Aleatória
BetterBubbleSort,20,3,9e-07,Aleatória
BetterBubbleSort,20,4,1.7e-06,Aleatória
BetterBubbleSort,20,6,1.7e-06,Aleatória
BetterBubbleSort,20,7,1.1e-06,Aleatória
BetterBubbleSort,20,10,1.1e-06,Aleatória
BetterBubbleSort,20,13,1.1e-06,Aleatória
BetterBubbleSort,20,18,1.4e-06,Aleatória
BetterBubbleSort,20,24,1.7e-06,Aleatória
BetterBubbleSort,20,32,3.1e-06,Aleatória
BetterBubbleSort,20,42,2.7e-06,Aleatória
BetterBubbleSort,20,56,4.1e-06,Aleatória
BetterBubbleSort,20,75,0.0001773,Aleatória
BetterBubbleSort,20,100,9.7e-06,Aleatória
BetterBubbleSort,20,133,1.46e-05,Aleatória
BetterBubbleSort,20,178,2.27e-05,Aleatória
BetterBubbleSort,20,237,3.64e-05,Aleatória
BetterBubbleSort,20,316,6.45e-05,Aleatória
BetterBubbleSort,20,422,0.0001037,Aleatória
BetterBubbleSort,20,562,0.0001752,Aleatória
BetterBubbleSort,20,750,0.0003003,Aleatória
BetterBubbleSort,20,1000,0.0005076,Aleatória
BetterBubbleSort,20,1200,0.0007124,Aleatória
BetterBubbleSort,20,1441,0.001019,Aleatória
BetterBubbleSort,20,1730,0.0014686,Aleatória
BetterBubbleSort,20,2077,0.0019841,Aleatória
BetterBubbleSort,20,2493,0.0027781,Aleatória
BetterBubbleSort,20,2993,0.0039403,Aleatória
BetterBubbleSort,20,3593,0.0056873,Aleatória
BetterBubbleSort,20,4313,0.0081856,Aleatória
BetterBubbleSort,20,5177,0.0122177,Aleatória
BetterBubbleSort,20,6215,0.0182177,Aleatória
BetterBubbleSort,20,7461,0.026628,Aleatória
BetterBubbleSort,20,8957,0.0417117,Aleatória
BetterBubbleSort,20,10752,0.0686682,Aleatória
BetterBubbleSort,20,12907,0.1191159,Aleatória
BetterBubbleSort,20,15495,0.194565,Aleatória
BetterBubbleSort,20,18601,0.3212504,Aleatória
BetterBubbleSort,20,22330,0.5065974,Aleatória
BetterBubbleSort,20,26806,0.7631301,Aleatória
BetterBubbleSort,20,32179,1.1623934,Aleatória
BetterBubbleSort,20,38629,1.7627833,Aleatória
BetterBubbleSort,20,46373,2.6148997,Aleatória
BetterBubbleSort,20,55668,3.8607432,Aleatória
BetterBubbleSort,20,66827,5.6930825,Aleatória
BetterBubbleSort,20,80223,8.3369286,Aleatória
BetterBubbleSort,20,96304,12.134937,Aleatória
BetterBubbleSort,20,115609,17.4978737,Aleatória
BetterBubbleSort,20,138784,25.7538381,Aleatória
BetterBubbleSort,20,166604,37.1533214,Aleatória
BetterBubbleSort,20,200000,53.6235963,Aleatória
ShellSort,1,1,1.21e-05,Aleatória
ShellSort,1,2,7e-06,Aleatória
ShellSort,1,3,6.7e-06,Aleatória
ShellSort,1,4,7.3e-06,Aleatória
ShellSort,1,6,6.5e-06,Aleatória
ShellSort,1,7,4.01e-05,Aleatória
ShellSort,1,10,2.77e-05,Aleatória
ShellSort,1,13,3.4e-06,Aleatória
ShellSort,1,18,6.8e-06,Aleatória
ShellSort,1,24,3.6e-05,Aleatória
ShellSort,1,32,4.2e-06,Aleatória
ShellSort,1,42,2.07e-05,Aleatória
ShellSort,1,56,4.1e-06,Aleatória
ShellSort,1,75,5e-06,Aleatória
ShellSort,1,100,6.4e-06,Aleatória
ShellSort,1,133,8.2e-06,Aleatória
ShellSort,1,178,1.09e-05,Aleatória
ShellSort,1,237,1.52e-05,Aleatória
ShellSort,1,316,8.47e-05,Aleatória
ShellSort,1,422,9.09e-05,Aleatória
ShellSort,1,562,2.74e-05,Aleatória
ShellSort,1,750,3.88e-05,Aleatória
ShellSort,1,1000,5.31e-05,Aleatória
ShellSort,1,1200,6.39e-05,Aleatória
ShellSort,1,1441,7.91e-05,Aleatória
ShellSort,1,1730,0.0001083,Aleatória
ShellSort,1,2077,0.0001215,Aleatória
ShellSort,1,2493,0.0001641,Aleatória
ShellSort,1,2993,0.0001755,Aleatória
ShellSort,1,3593,0.0002105,Aleatória
ShellSort,1,4313,0.0002623,Aleatória
ShellSort,1,5177,0.0003183,Aleatória
ShellSort,1,6215,0.0004328,Aleatória
ShellSort,1,7461,0.0005025,Aleatória
ShellSort,1,8957,0.0007215,Aleatória
ShellSort,1,10752,0.0009989,Aleatória
ShellSort,1,12907,0.0011814,Aleatória
ShellSort,1,15495,0.0012856,Aleatória
ShellSort,1,18601,0.0016209,Aleatória
ShellSort,1,22330,0.00188,Aleatória
ShellSort,1,26806,0.0021664,Aleatória
ShellSort,1,32179,0.002589,Aleatória
ShellSort,1,38629,0.0032175,Aleatória
ShellSort,1,46373,0.0041143,Aleatória
ShellSort,1,55668,0.0050422,Aleatória
ShellSort,1,66827,0.0061045,Aleatória
ShellSort,1,80223,0.0074486999999999,Aleatória
ShellSort,1,96304,0.0092975,Aleatória
ShellSort,1,115609,0.0112128,Aleatória
ShellSort,1,138784,0.0136516,Aleatória
ShellSort,1,166604,0.0169013,Aleatória
ShellSort,1,200000,0.0207691,Aleatória
ShellSort,2,1,2.7e-06,Aleatória
ShellSort,2,2,1e-06,Aleatória
ShellSort,2,3,8e-07,Aleatória
ShellSort,2,4,9e-07,Aleatória
ShellSort,2,6,1e-06,Aleatória
ShellSort,2,7,1.3e-06,Aleatória
ShellSort,2,10,1e-06,Aleatória
ShellSort,2,13,1.1e-06,Aleatória
ShellSort,2,18,1.3e-06,Aleatória
ShellSort,2,24,1.5e-06,Aleatória
ShellSort,2,32,1.5e-06,Aleatória
ShellSort,2,42,1.8e-06,Aleatória
ShellSort,2,56,2.2e-06,Aleatória
ShellSort,2,75,2.8e-06,Aleatória
ShellSort,2,100,3.4e-06,Aleatória
ShellSort,2,133,5.4e-06,Aleatória
ShellSort,2,178,6.6e-06,Aleatória
ShellSort,2,237,9.1e-06,Aleatória
ShellSort,2,316,1.33e-05,Aleatória
ShellSort,2,422,1.71e-05,Aleatória
ShellSort,2,562,2.51e-05,Aleatória
ShellSort,2,750,3.24e-05,Aleatória
ShellSort,2,1000,4.56e-05,Aleatória
ShellSort,2,1200,5.56e-05,Aleatória
ShellSort,2,1441,6.92e-05,Aleatória
ShellSort,2,1730,8.9e-05,Aleatória
ShellSort,2,2077,0.0001107,Aleatória
ShellSort,2,2493,0.0001407,Aleatória
ShellSort,2,2993,0.0001808,Aleatória
ShellSort,2,3593,0.0002134,Aleatória
ShellSort,2,4313,0.0002621,Aleatória
ShellSort,2,5177,0.0003224,Aleatória
ShellSort,2,6215,0.0004012,Aleatória
ShellSort,2,7461,0.0005041,Aleatória
ShellSort,2,8957,0.0006019,Aleatória
ShellSort,2,10752,0.0007292,Aleatória
ShellSort,2,12907,0.0008987,Aleatória
ShellSort,2,15495,0.0011044,Aleatória
ShellSort,2,18601,0.0013905,Aleatória
ShellSort,2,22330,0.0017011,Aleatória
ShellSort,2,26806,0.0020906,Aleatória
ShellSort,2,32179,0.0025881,Aleatória
ShellSort,2,38629,0.0031767,Aleatória
ShellSort,2,46373,0.003876,Aleatória
ShellSort,2,55668,0.0047886,Aleatória
ShellSort,2,66827,0.0058949,Aleatória
ShellSort,2,80223,0.0073228,Aleatória
ShellSort,2,96304,0.0089942,Aleatória
ShellSort,2,115609,0.0110773,Aleatória
ShellSort,2,138784,0.0135935,Aleatória
ShellSort,2,166604,0.0170891,Aleatória
ShellSort,2,200000,0.021832,Aleatória
ShellSort,3,1,5.3e-06,Aleatória
ShellSort,3,2,1.4e-06,Aleatória
ShellSort,3,3,1.2e-06,Aleatória
ShellSort,3,4,1.2e-06,Aleatória
ShellSort,3,6,1.3e-06,Aleatória
ShellSort,3,7,1.7e-06,Aleatória
ShellSort,3,10,1.5e-06,Aleatória
ShellSort,3,13,1.6e-06,Aleatória
ShellSort,3,18,1.6e-06,Aleatória
ShellSort,3,24,1.9e-06,Aleatória
ShellSort,3,32,1.9e-06,Aleatória
ShellSort,3,42,2.6e-06,Aleatória
ShellSort,3,56,3.2e-06,Aleatória
ShellSort,3,75,3.8e-06,Aleatória
ShellSort,3,100,5e-06,Aleatória
ShellSort,3,133,6.8e-06,Aleatória
ShellSort,3,178,9.6e-06,Aleatória
ShellSort,3,237,1.26e-05,Aleatória
ShellSort,3,316,1.82e-05,Aleatória
ShellSort,3,422,2.45e-05,Aleatória
ShellSort,3,562,3.39e-05,Aleatória
ShellSort,3,750,4.65e-05,Aleatória
ShellSort,3,1000,6.67e-05,Aleatória
ShellSort,3,1200,8.06e-05,Aleatória
ShellSort,3,1441,9.96e-05,Aleatória
ShellSort,3,1730,0.0001295,Aleatória
ShellSort,3,2077,0.0001523,Aleatória
ShellSort,3,2493,0.0001893,Aleatória
ShellSort,3,2993,0.0002236,Aleatória
ShellSort,3,3593,0.0002725,Aleatória
ShellSort,3,4313,0.0003377,Aleatória
ShellSort,3,5177,0.0004087,Aleatória
ShellSort,3,6215,0.0005081,Aleatória
ShellSort,3,7461,0.0005108,Aleatória
ShellSort,3,8957,0.0006931,Aleatória
ShellSort,3,10752,0.0007576,Aleatória
ShellSort,3,12907,0.0011058,Aleatória
ShellSort,3,15495,0.0011228,Aleatória
ShellSort,3,18601,0.0013774,Aleatória
ShellSort,3,22330,0.0018203,Aleatória
ShellSort,3,26806,0.0023462,Aleatória
ShellSort,3,32179,0.0026718,Aleatória
ShellSort,3,38629,0.0032596,Aleatória
ShellSort,3,46373,0.0042078,Aleatória
ShellSort,3,55668,0.0056835,Aleatória
ShellSort,3,66827,0.0062362,Aleatória
ShellSort,3,80223,0.0073688,Aleatória
ShellSort,3,96304,0.0091969,Aleatória
ShellSort,3,115609,0.0109884,Aleatória
ShellSort,3,138784,0.0135138,Aleatória
ShellSort,3,166604,0.0166022,Aleatória
ShellSort,3,200000,0.021086,Aleatória
ShellSort,4,1,3.5e-06,Aleatória
ShellSort,4,2,1.2e-06,Aleatória
ShellSort,4,3,9e-07,Aleatória
ShellSort,4,4,1e-06,Aleatória
ShellSort,4,6,9e-07,Aleatória
ShellSort,4,7,1.7e-06,Aleatória
ShellSort,4,10,1.1e-06,Aleatória
ShellSort,4,13,1.1e-06,Aleatória
ShellSort,4,18,1.3e-06,Aleatória
ShellSort,4,24,1.4e-06,Aleatória
ShellSort,4,32,1.5e-06,Aleatória
ShellSort,4,42,1.8e-06,Aleatória
ShellSort,4,56,2.1e-06,Aleatória
ShellSort,4,75,2.8e-06,Aleatória
ShellSort,4,100,3.5e-06,Aleatória
ShellSort,4,133,5e-06,Aleatória
ShellSort,4,178,6.3e-06,Aleatória
ShellSort,4,237,9e-06,Aleatória
ShellSort,4,316,1.31e-05,Aleatória
ShellSort,4,422,1.66e-05,Aleatória
ShellSort,4,562,2.39e-05,Aleatória
ShellSort,4,750,3.26e-05,Aleatória
ShellSort,4,1000,4.47e-05,Aleatória
ShellSort,4,1200,5.73e-05,Aleatória
ShellSort,4,1441,7.06e-05,Aleatória
ShellSort,4,1730,9.17e-05,Aleatória
ShellSort,4,2077,0.0001111,Aleatória
ShellSort,4,2493,0.0001348,Aleatória
ShellSort,4,2993,0.0001701,Aleatória
ShellSort,4,3593,0.0002045,Aleatória
ShellSort,4,4313,0.0002527,Aleatória
ShellSort,4,5177,0.0003116,Aleatória
ShellSort,4,6215,0.0003817,Aleatória
ShellSort,4,7461,0.0004905,Aleatória
ShellSort,4,8957,0.0005919,Aleatória
ShellSort,4,10752,0.0007876,Aleatória
ShellSort,4,12907,0.0008977,Aleatória
ShellSort,4,15495,0.001123,Aleatória
ShellSort,4,18601,0.0013709,Aleatória
ShellSort,4,22330,0.001712,Aleatória
ShellSort,4,26806,0.0022545,Aleatória
ShellSort,4,32179,0.0027208,Aleatória
ShellSort,4,38629,0.0033838,Aleatória
